Start Time : 2023-04-21 17:11:27
Frame	Time	Battery voltage	Ignition switch condition	First EGR closed position (AD Conversion)	Fuel Temp Sensor (physical Value)	Turbine inlet temperature (physical value)	EGR valve duty cycle	Brake switch condition	State variable showing the condition of the engine	Coolant temp (physical value)	Engine speed	Number of MDP update failed	Number of MDP update succeed	Total soot mas inside the DPF calulated based on model	Transmission oil temp switch condition	Oil pressure	Pedal position	Atmospheric pressure	Pedal position from potentiometer track 1	Pedal position from potentiometer track 2	Hand pedal position from potentiometer track 1	Hand pedal position from potentiometer track 2	Fuel filter feedback (AD conversion)	Turbine inlet preesure (estimate)	SCR outlet temperature	EGR rate position (demand value)	Throttle valve duty cycle	After fuel quantity (demand)	Total fuel injection quantity	Main fuel injection quantity	Pilot 1 fuel inection quantity	Pilot 2 fuel inection quantity	Post 1 fuel inection quantity	Post 2 fuel inection quantity	Injection balancing delta speed of Cyliner 1	Injection balancing delta speed of Cyliner 3 (D18 = Injector 2)	Injection balancing delta speed of Cyliner 4 (D18 = Injector 3)	Injection balancing delta speed of Cyliner 2	After injection condition	Main injection timing	Pilot1 injection timing demand	Pilot2 injection timing demand	Post1 injection timing demand	Post2 injection timing demand	Rail pressure (demand value)	Rail pressure gap (demand vs actual feedback)	Actual fast indicated mean effective pressure	Actual slow indicated mean effective pressure	Desired fast indicated mean effective pressure	Desired slow indicated mean effective pressure	Idle speed target	Maximum indicated torque	Brake Lamp Switch condition	Oil pressure warning lamp condition	Inching pedal switch condition	Multi torque switch condition	Parking Brake switch condition	PTO switch condition	Water in fuel filter condition	Emergency Switch condition	Total engine running time	Total fuel used by the engine	Total vehicle run time	IMV current demand	Cluth switch condition	EGR valve position	Air mass flow (1 injection cycle)	EGR valve position (AD Conversion)	Manifold air pressure (raw)	Rail pressure (raw)	Intake manifold temperature	Throttle feedback position from AD Conversion	Regeneration state	Glow plugs condition	Ambient temperature	Throttle position (desired)	Actual engine brake torque	Actual indicated torque	Intake port air mass flow	Intake port air mass flow (speed)	Oil pressure	Output temperature from cnts linearization map	SCR inlet temperature	DOC in temperature	Target DOC out temperature (DeSox Mode)	Regen switch is the inhibited state	Air/Fuel ratio	Intake air estimation	EGR valve duty rate (desired)	EGR rate (Intake port)	DeSOx state	Check engine lamp condition	Glow plug warning lamp signal condition	MIL Lamp condition	Supply Module external ambient temperature	Fuel filter pressure	Cam sensor APS value	Cam sensor condition	Crank Sensor APS value	Crank sensor condition	Cam & Crank sensor communicating	IMV current feedback	SCR inducement - fault code repeat state	SCR inducement - speed scaler	SCR inducement - torque scaler	SCR inducement - state	Max torque value	Reduce torque value	Smoke Limit Active condition	Atmospheric pressure	Coolant temp (AD Conversion)	Turbine inlet temperature (AD Conversion)	Manifold air pressure sensor (AD Conversion)	Air mass flow (Feedback)	Fuel tank level	Intake air temperature (Feedback)	Actual Throttle feedback position from AD Conversion	Engine running time (1 driving cycle)	Requested Engine Speed	Filtered EGR flow correction fraction during fail diagnosis conditions	EGR flow diagnosis enabled	Non-corrected intake port fresh air flow	Value of period signal (HFM AMF)	
352	35.2	11.3	01	805	68.0	622.4	0	00	01	96.8	741	811	2765	23.0	00	79.5	0	11.0	0	0	0.0	0.0	704	13.1	161.6	0	0	0	35	26	8	0	0	0	32	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	-130.5	92.8	89.9	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.34	2945.305	820	00	-0.236	12	804	10.4	5221.4	132.8	0.0	00	01	60.8	99	116.69	174.63	12.16	16.22	560.69	73.0	227.3	288.5	224.2	00	13.95	-3.72	0.0000	0.0000	00	00	00	00	25.00	0.00	15011	01	1397	01	01	836.06	01	0.0000	0.0000	01	306	181	01	11.0	320	1269	252	495	0	62.6	0	0.000	0	1.0000	FALSE	16.219	449	
353	35.3	11.3	01	805	68.0	622.4	0	00	01	96.8	741	811	2765	23.0	00	80.1	0	11.0	0	0	0.0	0.0	704	13.1	161.6	0	0	0	35	26	8	0	0	0	32	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	72.5	92.8	92.8	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.34	2945.305	820	00	-0.236	12	804	10.4	5221.4	132.8	0.0	00	01	60.8	99	116.69	174.63	12.16	16.22	560.69	73.0	227.3	288.5	224.2	00	13.95	-3.72	0.0000	0.0000	00	00	00	00	25.00	0.00	15011	01	1397	01	01	836.06	01	0.0000	0.0000	01	306	181	01	11.0	320	1269	252	495	0	62.6	0	0.000	0	1.0000	FALSE	16.219	449	
354	35.4	11.3	01	805	68.0	622.4	0	00	01	96.8	741	811	2765	23.0	00	80.1	0	11.0	0	0	0.0	0.0	704	13.1	161.6	0	0	0	35	26	8	0	0	0	32	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	72.5	92.8	92.8	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.34	2945.305	840	00	-0.236	12	804	10.4	5221.4	132.8	0.0	00	01	60.8	99	116.69	174.63	12.16	16.22	560.69	73.0	227.3	288.5	224.2	00	13.95	-3.72	0.0000	0.0000	00	00	00	00	25.00	0.00	15011	01	1397	01	01	836.06	01	0.0000	0.0000	01	306	181	01	11.0	320	1269	252	495	0	62.6	0	0.000	0	1.0000	FALSE	16.219	449	
355	35.5	11.3	01	805	68.0	622.4	0	00	01	96.8	741	811	2765	23.0	00	80.1	0	11.0	0	0	0.0	0.0	704	13.1	161.6	0	0	0	35	26	8	0	0	0	32	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	72.5	92.8	92.8	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.34	2945.305	840	00	-0.236	12	804	10.4	5221.4	132.8	0.0	00	01	60.8	99	119.06	176.38	12.28	15.81	558.38	73.0	227.3	288.5	224.2	00	13.95	-3.72	0.0000	0.0000	00	00	00	00	25.00	0.00	15011	01	1397	01	01	836.06	01	0.0000	0.0000	01	306	181	01	11.0	320	1269	252	495	0	62.6	0	0.000	0	1.0000	FALSE	16.219	449	
356	35.6	11.3	01	805	68.0	622.4	0	00	01	96.8	741	811	2765	23.0	00	80.1	0	11.0	0	0	0.0	0.0	704	13.1	161.6	0	0	0	35	26	8	0	0	0	32	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	72.5	92.8	92.8	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.34	2945.305	840	00	-0.236	12	804	10.4	5221.4	132.8	0.0	00	01	60.8	99	119.06	176.38	12.28	15.81	558.38	72.5	228.2	291.2	227.8	00	13.95	-3.41	0.0000	0.0000	00	00	00	00	25.00	0.00	15011	01	1397	01	01	836.06	01	0.0000	0.0000	01	306	181	01	11.0	320	1269	252	495	0	62.6	0	0.000	0	1.0000	FALSE	16.219	449	
357	35.7	11.3	01	805	68.0	622.4	0	00	01	96.8	741	811	2765	23.0	00	80.1	0	11.0	0	0	0.0	0.0	704	13.1	161.6	0	0	0	35	26	8	0	0	0	32	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	72.5	92.8	92.8	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.34	2945.305	840	00	-0.236	12	804	10.4	5221.4	132.8	0.0	00	01	60.8	99	119.06	176.38	12.28	15.81	558.38	72.5	228.2	291.2	227.8	00	13.95	-3.41	0.0000	0.0000	00	00	00	00	25.00	0.00	16929	01	1311	01	01	833.63	01	0.0000	0.0000	01	306	181	01	11.0	320	1269	252	495	0	62.6	0	0.000	0	1.0000	FALSE	16.219	449	
358	35.8	11.3	01	805	68.0	622.4	0	00	01	96.8	741	811	2765	23.0	00	80.1	0	11.0	0	0	0.0	0.0	704	13.1	161.6	0	0	0	35	26	8	0	0	0	32	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	72.5	92.8	92.8	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.34	2945.305	840	00	-0.236	12	804	10.4	5221.4	132.8	0.0	00	01	60.8	99	119.06	176.38	12.28	15.81	558.38	72.5	228.2	291.2	227.8	00	13.95	-3.41	0.0000	0.0000	00	00	00	00	25.00	0.00	16929	01	1311	01	01	833.63	01	0.0000	0.0000	01	306	181	01	11.0	320	1269	252	495	0	62.6	0	0.000	0	1.0000	FALSE	16.219	449	
359	35.9	11.3	01	805	68.0	622.4	0	00	01	96.8	741	811	2765	23.0	00	80.1	0	11.0	0	0	0.0	0.0	704	13.1	161.6	0	0	0	35	26	8	0	0	0	32	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	72.5	92.8	92.8	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.34	2945.305	840	00	-0.236	12	804	10.4	5221.4	132.8	0.0	00	01	60.8	99	119.06	176.38	12.28	15.81	558.38	72.5	228.2	291.2	227.8	00	13.95	-3.41	0.0000	0.0000	00	00	00	00	25.00	0.00	16929	01	1311	01	01	833.63	01	0.0000	0.0000	01	306	181	01	11.0	320	1269	252	501	0	62.6	0	0.000	0	1.0000	FALSE	16.219	449	
360	36.0	11.3	01	805	68.0	622.4	0	00	01	96.8	741	811	2765	23.0	00	80.1	0	11.0	0	0	0.0	0.0	704	13.1	161.6	0	0	0	35	26	8	0	0	0	32	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	72.5	92.8	92.8	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.34	2945.305	840	00	-0.236	12	804	10.4	5221.4	132.8	0.0	00	01	60.8	99	119.06	176.38	12.28	15.81	558.38	72.5	228.2	291.2	227.8	00	13.95	-3.41	0.0000	0.0000	00	00	00	00	25.00	0.00	16929	01	1311	01	01	833.63	01	0.0000	0.0000	01	306	181	01	11.0	320	1269	252	501	0	62.6	0	0.000	0	1.0000	FALSE	15.781	422	
361	36.1	11.3	01	805	68.0	629.6	0	00	01	96.8	741	811	2765	23.0	00	80.1	0	11.0	0	0	0.0	0.0	704	13.1	161.6	0	0	0	35	26	8	0	0	0	32	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	72.5	92.8	92.8	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.34	2945.305	840	00	-0.236	12	804	10.4	5221.4	132.8	0.0	00	01	60.8	99	119.06	176.38	12.28	15.81	558.38	72.5	228.2	291.2	227.8	00	13.95	-3.41	0.0000	0.0000	00	00	00	00	25.00	0.00	16929	01	1311	01	01	833.63	01	0.0000	0.0000	01	306	181	01	11.0	320	1269	252	501	0	62.6	0	0.000	0	1.0000	FALSE	15.781	422	
362	36.2	11.3	01	805	68.0	629.6	0	00	01	96.8	738	811	2765	23.0	00	80.1	0	11.0	0	0	0.0	0.0	704	13.1	161.6	0	0	0	35	26	8	0	0	0	32	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	72.5	92.8	92.8	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.34	2945.305	840	00	-0.236	12	804	10.4	5221.4	132.8	0.0	00	01	60.8	99	119.06	176.38	12.28	15.81	558.38	72.5	228.2	291.2	227.8	00	13.95	-3.41	0.0000	0.0000	00	00	00	00	25.00	0.00	16929	01	1311	01	01	833.63	01	0.0000	0.0000	01	306	181	01	11.0	320	1269	252	501	0	62.6	0	0.000	0	1.0000	FALSE	15.781	422	
363	36.3	11.3	01	805	68.0	629.6	0	00	01	96.8	738	811	2765	23.0	00	80.1	0	11.0	0	0	0.0	0.0	704	13.1	161.6	0	0	0	35	27	8	0	0	0	28	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	-174.0	98.6	92.8	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.34	2945.305	840	00	-0.236	12	804	10.4	5221.4	132.8	0.0	00	01	60.8	99	119.06	176.38	12.28	15.81	558.38	72.5	228.2	291.2	227.8	00	13.95	-3.41	0.0000	0.0000	00	00	00	00	25.00	0.00	16929	01	1311	01	01	833.63	01	0.0000	0.0000	01	306	181	01	11.0	320	1269	252	501	0	62.6	0	0.000	0	1.0000	FALSE	15.781	422	
364	36.4	11.3	01	805	68.0	629.6	0	00	01	96.8	738	811	2765	23.0	00	80.1	0	11.0	0	0	0.0	0.0	704	13.1	161.6	0	0	0	35	27	8	0	0	0	28	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	-174.0	98.6	92.8	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.34	2945.306	830	00	-0.236	12	804	10.4	5221.4	132.8	0.0	00	01	60.8	99	119.06	176.38	12.28	15.81	558.38	72.5	228.2	291.2	227.8	00	13.95	-3.41	0.0000	0.0000	00	00	00	00	25.00	0.00	16929	01	1311	01	01	833.63	01	0.0000	0.0000	01	306	181	01	11.0	320	1269	252	501	0	62.6	0	0.000	0	1.0000	FALSE	15.781	422	
365	36.5	11.3	01	805	68.0	629.6	0	00	01	96.8	738	811	2765	23.0	00	80.1	0	11.0	0	0	0.0	0.0	704	13.1	161.6	0	0	0	35	27	8	0	0	0	28	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	-174.0	98.6	92.8	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.34	2945.306	830	00	-0.236	12	804	10.4	4931.4	140.0	0.0	00	01	60.8	99	117.19	174.88	12.13	15.81	558.38	72.5	228.2	291.2	227.8	00	13.95	-3.41	0.0000	0.0000	00	00	00	00	25.00	0.00	16929	01	1311	01	01	833.63	01	0.0000	0.0000	01	306	181	01	11.0	320	1269	252	501	0	62.6	0	0.000	0	1.0000	FALSE	15.781	422	
366	36.6	11.3	01	805	68.0	629.6	0	00	01	96.8	738	811	2765	23.0	00	80.1	0	11.0	0	0	0.0	0.0	704	13.1	161.6	0	0	0	35	27	8	0	0	0	28	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	-174.0	98.6	92.8	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.34	2945.306	830	00	-0.236	12	804	10.4	4931.4	140.0	0.0	00	01	60.8	99	117.19	174.88	12.13	15.75	559.50	72.5	230.9	295.7	227.8	00	13.95	-4.09	0.0000	0.0000	00	00	00	00	25.00	0.00	16929	01	1311	01	01	833.63	01	0.0000	0.0000	01	306	181	01	11.0	320	1269	252	501	0	62.6	0	0.000	0	1.0000	FALSE	15.781	422	
367	36.7	11.3	01	805	68.0	629.6	0	00	01	96.8	738	811	2765	23.0	00	80.1	0	11.0	0	0	0.0	0.0	704	13.1	161.6	0	0	0	35	27	8	0	0	0	28	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	-174.0	98.6	92.8	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.34	2945.306	830	00	-0.236	12	804	10.4	4931.4	140.0	0.0	00	01	60.8	99	117.19	174.88	12.13	15.75	559.50	72.5	230.9	295.7	227.8	00	13.95	-4.09	0.0000	0.0000	00	00	00	00	25.00	0.00	23593	01	1267	01	01	823.88	01	0.0000	0.0000	01	306	181	01	11.0	320	1269	252	501	0	62.6	0	0.000	0	1.0000	FALSE	15.781	422	
368	36.8	11.3	01	805	68.0	629.6	0	00	01	96.8	738	811	2765	23.0	00	80.1	0	11.0	0	0	0.0	0.0	704	13.1	161.6	0	0	0	35	27	8	0	0	0	28	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	-174.0	98.6	92.8	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.34	2945.306	830	00	-0.236	12	804	10.4	4931.4	140.0	0.0	00	01	60.8	99	117.19	174.88	12.13	15.75	559.50	72.5	230.9	295.7	227.8	00	13.95	-4.09	0.0000	0.0000	00	00	00	00	25.00	0.00	23593	01	1267	01	01	823.88	01	0.0000	0.0000	01	306	181	01	11.0	320	1269	252	501	0	62.6	0	0.000	0	1.0000	FALSE	15.781	422	
369	36.9	11.3	01	805	68.0	629.6	0	00	01	96.8	738	811	2765	23.0	00	80.1	0	11.0	0	0	0.0	0.0	704	13.1	161.6	0	0	0	35	27	8	0	0	0	28	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	-174.0	98.6	92.8	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.34	2945.306	830	00	-0.236	12	804	10.4	4931.4	140.0	0.0	00	01	60.8	99	117.19	174.88	12.13	15.75	559.50	72.5	230.9	295.7	227.8	00	13.95	-4.09	0.0000	0.0000	00	00	00	00	25.00	0.00	23593	01	1267	01	01	823.88	01	0.0000	0.0000	01	306	181	01	11.0	320	1269	252	492	0	62.6	0	0.000	0	1.0000	FALSE	15.781	422	
370	37.0	11.3	01	805	68.0	629.6	0	00	01	96.8	738	811	2765	23.0	00	80.1	0	11.0	0	0	0.0	0.0	704	13.1	161.6	0	0	0	35	27	8	0	0	0	28	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	-174.0	98.6	92.8	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.34	2945.306	830	00	-0.236	12	804	10.4	4931.4	140.0	0.0	00	01	60.8	99	117.19	174.88	12.13	15.75	559.50	72.5	230.9	295.7	227.8	00	13.95	-4.09	0.0000	0.0000	00	00	00	00	25.00	0.00	23593	01	1267	01	01	823.88	01	0.0000	0.0000	01	306	181	01	11.0	320	1269	252	492	0	62.6	0	0.000	0	1.0000	FALSE	15.719	424	
371	37.1	11.3	01	805	68.0	629.6	0	00	01	96.8	735	811	2765	23.0	00	80.1	0	11.0	0	0	0.0	0.0	704	13.1	161.6	0	0	0	35	27	8	0	0	0	28	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	-174.0	98.6	92.8	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.34	2945.306	830	00	-0.236	12	804	10.4	4931.4	140.0	0.0	00	01	60.8	99	117.19	174.88	12.13	15.75	559.50	72.5	230.9	295.7	227.8	00	13.95	-4.09	0.0000	0.0000	00	00	00	00	25.00	0.00	23593	01	1267	01	01	823.88	01	0.0000	0.0000	01	306	181	01	11.0	320	1269	252	492	0	62.6	0	0.000	0	1.0000	FALSE	15.719	424	
372	37.2	11.3	01	805	68.0	629.6	0	00	01	96.8	735	811	2765	23.0	00	80.1	0	11.0	0	0	0.0	0.0	704	13.1	161.6	0	0	0	35	26	8	0	0	0	32	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	-174.0	92.8	92.8	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.34	2945.306	830	00	-0.236	12	804	10.4	4931.4	140.0	0.0	00	01	60.8	99	117.19	174.88	12.13	15.75	559.50	72.5	230.9	295.7	227.8	00	13.95	-4.09	0.0000	0.0000	00	00	00	00	25.00	0.00	23593	01	1267	01	01	823.88	01	0.0000	0.0000	01	306	181	01	11.0	320	1269	252	492	0	62.6	0	0.000	0	1.0000	FALSE	15.719	424	
373	37.3	11.3	01	805	68.0	629.6	0	00	01	96.8	735	811	2765	23.0	00	80.1	0	11.0	0	0	0.0	0.0	704	13.1	161.6	0	0	0	35	26	8	0	0	0	32	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	-174.0	92.8	92.8	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.34	2945.306	820	00	-0.236	12	804	10.4	4931.4	140.0	0.0	00	01	60.8	99	117.19	174.88	12.13	15.75	559.50	72.5	230.9	295.7	227.8	00	13.95	-4.09	0.0000	0.0000	00	00	00	00	25.00	0.00	23593	01	1267	01	01	823.88	01	0.0000	0.0000	01	306	181	01	11.0	320	1269	252	492	0	62.6	0	0.000	0	1.0000	FALSE	15.719	424	
374	37.4	11.3	01	805	68.0	629.6	0	00	01	96.8	735	811	2765	23.0	00	80.1	0	11.0	0	0	0.0	0.0	704	13.1	161.6	0	0	0	35	26	8	0	0	0	32	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	-174.0	92.8	92.8	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.34	2945.306	820	00	-0.236	12	804	10.4	5511.5	140.0	0.0	00	01	60.8	99	127.38	174.88	12.13	15.75	559.50	72.5	230.9	295.7	227.8	00	13.95	-4.09	0.0000	0.0000	00	00	00	00	25.00	0.00	23593	01	1267	01	01	823.88	01	0.0000	0.0000	01	306	181	01	11.0	320	1269	252	492	0	62.6	0	0.000	0	1.0000	FALSE	15.719	424	
375	37.5	11.3	01	805	68.0	629.6	0	00	01	96.8	735	811	2765	23.0	00	80.1	0	11.0	0	0	0.0	0.0	704	13.1	161.6	0	0	0	35	26	8	0	0	0	32	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	-174.0	92.8	92.8	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.34	2945.306	820	00	-0.236	12	804	10.4	5511.5	140.0	0.0	00	01	60.8	99	127.38	185.19	12.25	15.66	564.13	72.5	231.8	296.6	231.4	00	13.95	-3.38	0.0000	0.0000	00	00	00	00	25.00	0.00	23593	01	1267	01	01	823.88	01	0.0000	0.0000	01	306	181	01	11.0	320	1269	252	492	0	62.6	0	0.000	0	1.0000	FALSE	15.719	424	
376	37.6	11.3	01	805	68.0	629.6	0	00	01	96.8	735	811	2765	23.0	00	80.1	0	11.0	0	0	0.0	0.0	704	13.1	161.6	0	0	0	35	26	8	0	0	0	32	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	-174.0	92.8	92.8	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.34	2945.306	820	00	-0.236	12	804	10.4	5511.5	140.0	0.0	00	01	60.8	99	127.38	185.19	12.25	15.66	564.13	72.5	231.8	296.6	231.4	00	13.95	-3.38	0.0000	0.0000	00	00	00	00	25.00	0.00	15153	01	1419	01	01	823.88	01	0.0000	0.0000	01	306	181	01	11.0	320	1269	252	492	0	62.6	0	0.000	0	1.0000	FALSE	15.719	424	
377	37.7	11.3	01	805	68.0	629.6	0	00	01	96.8	735	811	2765	23.0	00	80.1	0	11.0	0	0	0.0	0.0	704	13.1	161.6	0	0	0	35	26	8	0	0	0	32	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	-174.0	92.8	92.8	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.34	2945.306	820	00	-0.236	12	804	10.4	5511.5	140.0	0.0	00	01	60.8	99	127.38	185.19	12.25	15.66	564.13	72.5	231.8	296.6	231.4	00	13.95	-3.38	0.0000	0.0000	00	00	00	00	25.00	0.00	15153	01	1419	01	01	823.88	01	0.0000	0.0000	01	306	181	01	11.0	320	1269	252	492	0	62.6	0	0.000	0	1.0000	FALSE	15.719	424	
378	37.8	11.3	01	805	68.0	629.6	0	00	01	96.8	735	811	2765	23.0	00	80.1	0	11.0	0	0	0.0	0.0	704	13.1	161.6	0	0	0	35	26	8	0	0	0	32	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	-174.0	92.8	92.8	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.34	2945.306	820	00	-0.236	12	804	10.4	5511.5	140.0	0.0	00	01	60.8	99	127.38	185.19	12.25	15.66	564.13	72.5	231.8	296.6	231.4	00	13.95	-3.38	0.0000	0.0000	00	00	00	00	25.00	0.00	15153	01	1419	01	01	823.88	01	0.0000	0.0000	01	306	181	01	11.0	320	1269	248	492	0	62.6	0	0.000	0	1.0000	FALSE	15.719	424	
379	37.9	11.3	01	805	68.0	629.6	0	00	01	96.8	735	811	2765	23.0	00	80.1	0	11.0	0	0	0.0	0.0	704	13.1	161.6	0	0	0	35	26	8	0	0	0	32	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	-174.0	92.8	92.8	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.34	2945.306	820	00	-0.236	12	804	10.4	5511.5	140.0	0.0	00	01	60.8	99	127.38	185.19	12.25	15.66	564.13	72.5	231.8	296.6	231.4	00	13.95	-3.38	0.0000	0.0000	00	00	00	00	25.00	0.00	15153	01	1419	01	01	823.88	01	0.0000	0.0000	01	306	181	01	11.0	320	1269	248	492	0	62.6	0	0.000	0	1.0000	FALSE	15.625	449	
380	38.0	11.3	01	805	68.0	629.6	0	00	01	96.8	729	811	2765	23.0	00	80.1	0	11.0	0	0	0.0	0.0	704	13.1	161.6	0	0	0	35	26	8	0	0	0	32	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	-174.0	92.8	92.8	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.34	2945.306	820	00	-0.236	12	804	10.4	5511.5	140.0	0.0	00	01	60.8	99	127.38	185.19	12.25	15.66	564.13	72.5	231.8	296.6	231.4	00	13.95	-3.38	0.0000	0.0000	00	00	00	00	25.00	0.00	15153	01	1419	01	01	823.88	01	0.0000	0.0000	01	306	181	01	11.0	320	1269	248	492	0	62.6	0	0.000	0	1.0000	FALSE	15.625	449	
381	38.1	11.3	01	805	68.0	629.6	0	00	01	96.8	729	811	2765	23.0	00	80.1	0	11.0	0	0	0.0	0.0	704	13.1	161.6	0	0	0	35	26	8	0	0	0	32	24	-76	16	0.0	-1	6	-1	-255	-255	5076.4	72.5	92.8	98.6	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.34	2945.306	820	00	-0.236	12	804	10.4	5511.5	140.0	0.0	00	01	60.8	99	127.38	185.19	12.25	15.66	564.13	72.5	231.8	296.6	231.4	00	13.95	-3.38	0.0000	0.0000	00	00	00	00	25.00	0.00	15153	01	1419	01	01	823.88	01	0.0000	0.0000	01	306	181	01	11.0	320	1269	248	492	0	62.6	0	0.000	0	1.0000	FALSE	15.625	449	
382	38.2	11.3	01	805	68.0	629.6	0	00	01	96.8	729	811	2765	23.0	00	80.1	0	11.0	0	0	0.0	0.0	704	13.1	161.6	0	0	0	35	26	8	0	0	0	32	24	-76	16	0.0	-1	6	-1	-255	-255	5076.4	72.5	92.8	98.6	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.35	2945.306	840	00	-0.236	12	804	10.4	5511.5	140.0	0.0	00	01	60.8	99	127.38	185.19	12.25	15.66	564.13	72.5	231.8	296.6	231.4	00	13.95	-3.38	0.0000	0.0000	00	00	00	00	25.00	0.00	15153	01	1419	01	01	823.88	01	0.0000	0.0000	01	306	181	01	11.0	320	1269	248	492	0	62.6	0	0.000	0	1.0000	FALSE	15.625	449	
383	38.3	11.3	01	805	68.0	629.6	0	00	01	96.8	729	811	2765	23.0	00	80.1	0	11.0	0	0	0.0	0.0	704	13.1	161.6	0	0	0	35	26	8	0	0	0	32	24	-76	16	0.0	-1	6	-1	-255	-255	5076.4	72.5	92.8	98.6	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.35	2945.306	840	00	-0.236	12	804	10.4	5076.4	140.0	0.0	00	01	60.8	99	118.50	185.19	12.25	15.66	564.13	72.5	231.8	296.6	231.4	00	13.95	-3.38	0.0000	0.0000	00	00	00	00	25.00	0.00	15153	01	1419	01	01	823.88	01	0.0000	0.0000	01	306	181	01	11.0	320	1269	248	492	0	62.6	0	0.000	0	1.0000	FALSE	15.625	449	
384	38.4	11.3	01	805	68.0	629.6	0	00	01	96.8	729	811	2765	23.0	00	80.1	0	11.0	0	0	0.0	0.0	704	13.1	161.6	0	0	0	35	26	8	0	0	0	32	24	-76	16	0.0	-1	6	-1	-255	-255	5076.4	72.5	92.8	98.6	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.35	2945.306	840	00	-0.236	12	804	10.4	5076.4	140.0	0.0	00	01	60.8	99	118.50	176.44	12.00	15.72	563.00	72.5	232.7	299.8	231.4	00	13.95	-3.38	0.0000	0.0000	00	00	00	00	25.00	0.00	15153	01	1419	01	01	823.88	01	0.0000	0.0000	01	306	181	01	11.0	320	1269	248	492	0	62.6	0	0.000	0	1.0000	FALSE	15.625	449	
